transaction_id,user_id,transaction_timestamp,transaction_type,amount,status,failure_reason,payment_partner
546078,136509,2026-06-25 19:00:41,Wallet Transfer,163.81,success,,SBIPay
546079,136509,2026-06-23 15:45:03,Merchant Payment,289.8,pending,,SBIPay
546080,136509,2026-06-15 14:22:16,Wallet Transfer,49.58,success,,SBIPay
546081,136510,2026-03-25 08:11:59,Bill Payment,510.62,success,,PartnerX
546082,136510,2026-03-03 13:53:31,Mobile Recharge,132.22,success,,PartnerX
546083,136510,2026-02-28 03:03:11,Mobile Recharge,856.95,success,,ICICIPay
546084,136510,2026-03-11 20:55:46,Wallet Transfer,112.62,success,,HDFCPay
546085,136510,2026-03-03 13:38:41,Wallet Transfer,253.99,success,,PartnerX
546086,136510,2026-03-13 14:44:46,Wallet Transfer,70.88,success,,PartnerX
546087,136510,2026-03-01 21:14:38,Merchant Payment,448.99,success,,SBIPay
546088,136510,2026-03-14 03:25:11,Mobile Recharge,394.1,success,,AxisPay
546089,136510,2026-03-11 10:10:49,Merchant Payment,195.62,success,,HDFCPay
546090,136510,2026-02-28 16:42:15,Merchant Payment,169.69,success,,PartnerX
546091,136510,2026-03-05 10:19:25,Merchant Payment,437.2,failed,bank_declined,AxisPay
546092,136510,2026-03-02 09:57:58,UPI,43.17,success,,AxisPay
546093,136510,2026-03-29 19:23:13,Merchant Payment,239.79,success,,SBIPay
546094,136510,2026-03-04 05:03:00,Mobile Recharge,906.77,success,,SBIPay
546095,136510,2026-03-01 16:22:09,Mobile Recharge,59.93,success,,SBIPay
546096,136510,2026-03-13 23:49:46,Mobile Recharge,84.1,success,,SBIPay
546097,136510,2026-03-09 14:04:39,Bill Payment,217.07,success,,HDFCPay
546098,136512,2026-05-23 16:42:35,UPI,136.19,success,,HDFCPay
546099,136513,2026-03-17 23:16:51,Wallet Transfer,559.66,success,,AxisPay
546100,136513,2026-03-12 23:32:10,Wallet Transfer,76.81,success,,SBIPay
546101,136520,2026-05-01 15:32:19,Bill Payment,54.48,success,,PartnerX
546102,136522,2026-03-01 14:04:51,Merchant Payment,482.02,success,,AxisPay
546103,136529,2026-05-10 20:28:07,Wallet Transfer,92.53,success,,PartnerX
546104,136529,2026-05-30 17:26:43,Bill Payment,410.3,success,,AxisPay
546105,136529,2026-05-19 02:53:22,Mobile Recharge,731.52,success,,HDFCPay
546106,136529,2026-05-12 10:52:43,Merchant Payment,245.89,success,,HDFCPay
546107,136529,2026-05-13 02:52:57,Merchant Payment,220.66,success,,SBIPay
546108,136531,2026-05-07 14:21:14,Bill Payment,132.08,success,,SBIPay
546109,136531,2026-05-09 05:47:42,UPI,263.82,success,,ICICIPay
546110,136531,2026-04-19 22:52:03,Bill Payment,97.37,success,,AxisPay
546111,136531,2026-04-19 17:44:16,UPI,220.62,success,,SBIPay
546112,136531,2026-05-02 02:14:27,Bill Payment,144.78,success,,AxisPay
546113,136532,2026-02-08 10:29:18,Merchant Payment,277.78,success,,AxisPay
546114,136533,2026-02-19 19:57:12,Mobile Recharge,4458.12,success,,HDFCPay
546115,136535,2026-03-17 11:05:35,Wallet Transfer,385.37,success,,SBIPay
546116,136535,2026-03-17 10:22:07,Bill Payment,384.6,success,,AxisPay
546117,136535,2026-03-28 02:08:42,UPI,74.69,success,,SBIPay
546118,136535,2026-03-24 00:56:51,Merchant Payment,74.39,success,,AxisPay
546119,136535,2026-03-16 23:06:52,Mobile Recharge,99.24,success,,SBIPay
546120,136535,2026-03-28 23:56:29,Mobile Recharge,337.47,success,,PartnerX
546121,136535,2026-04-07 03:22:57,UPI,576.62,success,,HDFCPay
546122,136535,2026-03-24 11:27:16,Wallet Transfer,197.4,success,,HDFCPay
546123,136535,2026-03-19 07:32:01,UPI,120.37,success,,SBIPay
546124,136539,2026-02-23 22:42:28,Merchant Payment,447.12,success,,PartnerX
546125,136539,2026-03-13 19:27:05,Bill Payment,401.33,failed,insufficient_funds,HDFCPay
546126,136541,2026-03-08 14:48:07,Bill Payment,100.22,success,,ICICIPay
546127,136541,2026-02-28 20:47:51,Bill Payment,288.52,success,,SBIPay
546128,136541,2026-03-09 17:58:49,UPI,333.23,success,,SBIPay
546129,136542,2026-02-01 21:34:22,Bill Payment,385.32,success,,AxisPay
546130,136542,2026-02-08 12:09:03,Bill Payment,938.11,success,,AxisPay
546131,136547,2026-01-13 06:40:36,Bill Payment,68.97,success,,ICICIPay
546132,136548,2026-03-20 11:27:30,UPI,45.47,success,,HDFCPay
546133,136548,2026-03-19 15:31:43,Mobile Recharge,186.18,success,,SBIPay
546134,136549,2026-05-10 09:55:08,Wallet Transfer,242.88,success,,HDFCPay
546135,136549,2026-05-06 02:19:31,Bill Payment,213.02,success,,HDFCPay
546136,136549,2026-05-16 05:20:12,Bill Payment,161.85,success,,SBIPay
546137,136549,2026-05-20 03:25:57,Mobile Recharge,1126.43,success,,AxisPay
546138,136549,2026-05-13 13:48:57,Bill Payment,910.02,success,,SBIPay
546139,136549,2026-05-05 14:04:58,Merchant Payment,200.85,success,,ICICIPay
546140,136549,2026-05-17 18:27:12,UPI,42.28,success,,HDFCPay
546141,136549,2026-05-08 14:02:08,Wallet Transfer,175.51,success,,ICICIPay
546142,136549,2026-06-28 07:02:43,Merchant Payment,306.23,success,,PartnerX
546143,136549,2026-05-22 14:38:50,Bill Payment,184.03,success,,AxisPay
546144,136549,2026-05-15 00:55:26,Merchant Payment,3768.98,success,,HDFCPay
546145,136551,2026-01-10 03:28:23,Merchant Payment,251.55,success,,HDFCPay
546146,136551,2026-01-14 08:04:11,Wallet Transfer,236.43,success,,SBIPay
546147,136551,2026-01-20 03:28:56,Mobile Recharge,627.29,success,,HDFCPay
546148,136551,2026-01-09 04:09:47,Merchant Payment,247.8,success,,PartnerX
546149,136555,2026-03-25 14:17:39,Bill Payment,120.08,success,,ICICIPay
546150,136555,2026-03-06 15:26:30,Bill Payment,237.43,success,,HDFCPay
546151,136555,2026-03-11 18:25:36,UPI,55.66,success,,ICICIPay
546152,136555,2026-03-12 17:37:25,Merchant Payment,732.49,success,,HDFCPay
546153,136555,2026-03-08 04:44:31,Bill Payment,740.27,success,,ICICIPay
546154,136555,2026-03-07 07:11:01,Mobile Recharge,154.83,success,,AxisPay
546155,136555,2026-03-25 20:07:34,Mobile Recharge,93.54,success,,SBIPay
546156,136559,2026-06-19 02:13:15,Bill Payment,571.08,success,,PartnerX
546157,136561,2026-05-02 15:33:41,Wallet Transfer,772.53,success,,SBIPay
546158,136561,2026-05-21 03:17:01,Wallet Transfer,145.18,success,,PartnerX
546159,136561,2026-04-22 09:08:03,Wallet Transfer,154.93,success,,PartnerX
546160,136561,2026-04-23 12:51:22,Mobile Recharge,2215.0,success,,HDFCPay
546161,136561,2026-04-18 16:43:05,Bill Payment,28.95,success,,SBIPay
546162,136561,2026-04-18 10:04:09,Wallet Transfer,1192.58,success,,HDFCPay
546163,136561,2026-05-07 20:56:03,Wallet Transfer,127.42,success,,SBIPay
546164,136564,2026-04-28 01:46:21,Wallet Transfer,175.92,success,,PartnerX
546165,136565,2026-03-20 07:58:52,Wallet Transfer,140.85,success,,SBIPay
546166,136568,2026-04-14 09:17:23,Wallet Transfer,314.91,success,,SBIPay
546167,136569,2026-04-27 17:27:07,Bill Payment,359.24,success,,SBIPay
546168,136569,2026-05-01 13:35:55,Mobile Recharge,1885.57,success,,AxisPay
546169,136570,2026-06-25 13:46:41,Wallet Transfer,43.53,success,,PartnerX
546170,136570,2026-05-28 03:50:20,UPI,182.89,success,,HDFCPay
546171,136570,2026-06-09 04:47:39,Bill Payment,23.42,success,,SBIPay
546172,136570,2026-05-22 23:08:20,UPI,325.24,success,,HDFCPay
546173,136573,2026-04-13 23:12:30,UPI,169.41,success,,PartnerX
546174,136575,2026-02-20 15:08:03,Wallet Transfer,72.2,success,,ICICIPay
546175,136575,2026-02-27 16:04:16,Merchant Payment,405.82,success,,SBIPay
546176,136579,2026-01-26 13:10:28,Mobile Recharge,161.2,success,,SBIPay
546177,136579,2026-01-19 12:59:27,Mobile Recharge,190.55,success,,SBIPay
546178,136579,2026-01-19 15:23:39,Merchant Payment,696.27,success,,HDFCPay
546179,136579,2026-01-27 00:40:10,Bill Payment,124.8,success,,PartnerX
546180,136579,2026-01-23 15:36:23,Mobile Recharge,235.12,success,,SBIPay
546181,136579,2026-01-18 15:23:52,UPI,159.48,failed,insufficient_funds,HDFCPay
546182,136586,2026-03-23 20:29:41,Mobile Recharge,286.39,success,,SBIPay
546183,136587,2026-03-04 13:07:17,Bill Payment,127.37,success,,ICICIPay
546184,136587,2026-02-17 22:29:57,Mobile Recharge,635.18,success,,SBIPay
546185,136587,2026-02-22 00:49:22,Merchant Payment,91.45,success,,SBIPay
546186,136587,2026-02-22 07:45:01,Merchant Payment,450.85,success,,AxisPay
546187,136592,2026-02-05 10:51:50,UPI,583.7,success,,PartnerX
546188,136592,2026-02-01 23:33:23,Merchant Payment,743.68,success,,HDFCPay
546189,136592,2026-01-28 00:41:17,Mobile Recharge,145.18,success,,ICICIPay
546190,136593,2026-05-05 09:24:25,Wallet Transfer,355.96,failed,timeout,SBIPay
546191,136597,2026-04-27 14:52:12,Mobile Recharge,381.6,success,,PartnerX
546192,136597,2026-04-06 15:17:24,Bill Payment,13.31,success,,PartnerX
546193,136598,2026-01-12 22:31:07,Wallet Transfer,924.01,success,,HDFCPay
546194,136599,2026-03-13 18:00:56,Merchant Payment,653.85,success,,ICICIPay
546195,136599,2026-03-08 15:35:01,UPI,143.96,success,,ICICIPay
546196,136601,2026-05-20 18:40:15,Mobile Recharge,340.05,success,,PartnerX
546197,136601,2026-05-24 22:21:34,Bill Payment,184.33,success,,HDFCPay
546198,136601,2026-05-24 10:44:26,Wallet Transfer,82.59,success,,HDFCPay
546199,136602,2026-06-16 12:18:04,Wallet Transfer,180.48,success,,AxisPay
546200,136602,2026-06-13 21:04:11,UPI,179.23,failed,insufficient_funds,ICICIPay
546201,136602,2026-06-14 12:08:02,UPI,224.66,success,,ICICIPay
546202,136602,2026-06-11 11:03:28,Merchant Payment,214.33,success,,PartnerX
546203,136602,2026-06-15 12:24:51,Mobile Recharge,39.23,success,,ICICIPay
546204,136603,2026-02-04 16:56:11,Merchant Payment,169.13,success,,AxisPay
546205,136603,2026-02-06 11:13:19,UPI,313.75,success,,AxisPay
546206,136603,2026-02-04 20:32:50,Mobile Recharge,66.33,success,,PartnerX
546207,136603,2026-02-05 10:27:31,Bill Payment,413.18,success,,ICICIPay
546208,136603,2026-02-07 12:42:25,Mobile Recharge,85.78,success,,HDFCPay
546209,136603,2026-02-10 07:45:56,UPI,120.66,success,,PartnerX
546210,136603,2026-02-07 07:35:37,Bill Payment,543.38,success,,SBIPay
546211,136603,2026-02-08 05:34:27,Wallet Transfer,58.63,success,,SBIPay
546212,136603,2026-02-09 08:43:30,Wallet Transfer,312.11,success,,HDFCPay
546213,136603,2026-02-06 12:59:32,Mobile Recharge,1804.03,success,,PartnerX
546214,136603,2026-02-08 02:27:04,Bill Payment,816.43,success,,HDFCPay
546215,136603,2026-02-08 10:15:23,Mobile Recharge,123.01,success,,ICICIPay
546216,136603,2026-02-16 06:24:55,Mobile Recharge,1324.46,success,,SBIPay
546217,136605,2026-04-29 20:36:25,Wallet Transfer,462.84,success,,PartnerX
546218,136605,2026-04-17 07:00:01,Merchant Payment,604.84,success,,AxisPay
546219,136605,2026-04-17 00:51:22,Bill Payment,296.13,success,,SBIPay
546220,136605,2026-04-24 13:10:46,Merchant Payment,150.18,success,,AxisPay
546221,136605,2026-04-19 00:39:41,Bill Payment,511.82,success,,HDFCPay
546222,136605,2026-04-24 20:33:32,UPI,411.98,failed,bank_declined,HDFCPay
546223,136605,2026-04-19 14:39:12,Merchant Payment,208.19,success,,SBIPay
546224,136605,2026-04-25 10:16:14,Bill Payment,128.88,success,,SBIPay
546225,136605,2026-04-29 04:29:54,Wallet Transfer,160.13,success,,ICICIPay
546226,136605,2026-06-19 04:47:02,UPI,169.73,success,,SBIPay
546227,136605,2026-05-05 19:05:28,UPI,315.74,success,,AxisPay
546228,136605,2026-04-23 04:42:01,Wallet Transfer,210.66,success,,HDFCPay
546229,136605,2026-04-19 22:09:15,Mobile Recharge,271.58,success,,ICICIPay
546230,136605,2026-04-26 23:32:33,Wallet Transfer,2517.11,success,,SBIPay
546231,136606,2026-04-10 02:47:30,Mobile Recharge,75.43,success,,ICICIPay
546232,136606,2026-03-19 00:45:19,Bill Payment,295.74,success,,PartnerX
546233,136606,2026-03-27 13:59:10,Merchant Payment,334.13,success,,SBIPay
546234,136606,2026-04-09 17:33:26,Mobile Recharge,1235.42,success,,AxisPay
546235,136606,2026-03-19 14:23:59,UPI,68.11,success,,ICICIPay
546236,136612,2026-03-08 10:57:39,UPI,171.5,success,,PartnerX
546237,136612,2026-03-09 09:10:14,Wallet Transfer,376.21,success,,SBIPay
546238,136613,2026-05-17 13:54:48,UPI,214.19,success,,PartnerX
546239,136613,2026-05-17 02:34:41,Mobile Recharge,409.46,success,,ICICIPay
546240,136613,2026-05-11 13:11:36,Bill Payment,527.62,success,,HDFCPay
546241,136613,2026-05-14 02:27:59,UPI,405.17,success,,AxisPay
546242,136614,2026-04-25 16:11:30,Bill Payment,103.88,success,,PartnerX
546243,136614,2026-04-24 10:03:10,Bill Payment,161.07,success,,PartnerX
546244,136622,2026-02-01 08:15:06,UPI,20.69,success,,HDFCPay
546245,136622,2026-02-03 12:02:16,Mobile Recharge,34.84,success,,HDFCPay
546246,136622,2026-02-07 04:28:49,Bill Payment,230.66,success,,ICICIPay
546247,136622,2026-02-04 05:46:38,Bill Payment,289.19,success,,PartnerX
546248,136634,2026-05-30 13:58:46,Wallet Transfer,373.31,failed,bank_declined,AxisPay
546249,136634,2026-05-28 07:10:44,Merchant Payment,132.17,success,,AxisPay
546250,136636,2026-03-01 11:10:18,Mobile Recharge,631.39,success,,HDFCPay
546251,136638,2026-03-11 00:35:16,Bill Payment,164.57,success,,ICICIPay
546252,136638,2026-03-17 14:32:32,Wallet Transfer,98.14,success,,ICICIPay
546253,136641,2026-04-22 23:22:19,Mobile Recharge,194.03,success,,PartnerX
546254,136644,2026-03-26 00:52:59,Mobile Recharge,743.01,failed,bank_declined,SBIPay
546255,136644,2026-03-21 08:19:07,Wallet Transfer,104.09,success,,HDFCPay
546256,136644,2026-03-21 19:16:39,Merchant Payment,236.74,success,,HDFCPay
546257,136645,2026-04-16 10:26:54,Merchant Payment,537.1,success,,PartnerX
546258,136646,2026-04-08 08:51:55,Mobile Recharge,164.82,success,,PartnerX
546259,136646,2026-04-04 11:35:04,UPI,335.73,success,,ICICIPay
546260,136650,2026-05-22 19:30:47,Wallet Transfer,962.41,success,,ICICIPay
546261,136650,2026-04-26 15:33:33,Bill Payment,207.97,success,,HDFCPay
546262,136650,2026-04-27 12:37:00,Merchant Payment,1016.64,failed,bank_declined,AxisPay
546263,136651,2026-06-28 18:15:27,UPI,100.87,success,,ICICIPay
546264,136651,2026-06-25 09:20:11,Merchant Payment,45.33,success,,ICICIPay
546265,136652,2026-03-09 20:08:35,Wallet Transfer,54.41,success,,HDFCPay
546266,136652,2026-03-19 04:46:17,UPI,671.3,success,,PartnerX
546267,136653,2026-04-09 00:59:38,Merchant Payment,342.13,success,,HDFCPay
546268,136653,2026-04-02 19:06:33,Bill Payment,123.6,failed,bank_declined,HDFCPay
546269,136655,2026-01-11 03:50:28,Mobile Recharge,78.6,failed,bank_declined,SBIPay
546270,136655,2026-01-13 13:17:00,Wallet Transfer,257.12,success,,PartnerX
546271,136655,2026-01-08 20:26:36,Mobile Recharge,297.93,success,,AxisPay
546272,136656,2026-03-15 16:44:27,Wallet Transfer,409.08,success,,HDFCPay
546273,136656,2026-03-12 14:19:51,Merchant Payment,364.58,success,,HDFCPay
546274,136664,2026-05-02 14:30:13,Wallet Transfer,95.45,failed,insufficient_funds,PartnerX
546275,136664,2026-04-23 01:11:56,Merchant Payment,377.0,success,,SBIPay
546276,136664,2026-04-28 03:58:47,Wallet Transfer,382.15,success,,SBIPay
546277,136665,2026-03-18 18:59:49,Bill Payment,233.14,success,,SBIPay
546278,136667,2026-01-08 08:04:26,UPI,149.71,success,,PartnerX
546279,136667,2026-01-10 07:39:29,Wallet Transfer,34.13,success,,HDFCPay
546280,136668,2026-03-01 19:05:27,Wallet Transfer,602.02,success,,SBIPay
546281,136670,2026-04-01 05:23:15,Mobile Recharge,353.5,success,,ICICIPay
546282,136670,2026-03-28 19:26:16,UPI,127.98,success,,SBIPay
546283,136670,2026-04-12 20:24:16,Bill Payment,91.63,success,,HDFCPay
546284,136679,2026-02-09 08:00:22,UPI,132.51,success,,AxisPay
546285,136681,2026-01-15 16:15:47,Wallet Transfer,749.01,success,,AxisPay
546286,136682,2026-02-07 09:28:43,UPI,205.31,pending,,HDFCPay
546287,136682,2026-02-19 00:36:37,Bill Payment,161.88,success,,PartnerX
546288,136682,2026-02-11 06:51:31,Merchant Payment,109.46,success,,ICICIPay
546289,136682,2026-02-13 22:26:45,Merchant Payment,208.76,success,,HDFCPay
546290,136682,2026-02-09 12:37:10,Bill Payment,54.15,success,,AxisPay
546291,136682,2026-02-16 02:08:54,Wallet Transfer,69.87,success,,ICICIPay
546292,136682,2026-02-14 16:35:02,Mobile Recharge,383.52,success,,ICICIPay
546293,136682,2026-02-27 20:29:46,Mobile Recharge,165.91,success,,ICICIPay
546294,136682,2026-02-25 05:51:29,Mobile Recharge,538.53,success,,SBIPay
546295,136684,2026-02-03 03:18:08,UPI,781.71,success,,PartnerX
546296,136684,2026-01-23 02:35:20,Merchant Payment,56.8,success,,ICICIPay
546297,136684,2026-01-21 15:31:48,Wallet Transfer,363.31,success,,ICICIPay
546298,136684,2026-02-03 15:50:30,Bill Payment,766.15,success,,HDFCPay
546299,136690,2026-04-27 05:06:05,Mobile Recharge,171.79,success,,AxisPay
546300,136691,2026-06-29 05:13:21,UPI,2756.23,success,,AxisPay
546301,136691,2026-06-25 10:30:49,UPI,389.57,success,,ICICIPay
546302,136691,2026-06-22 08:35:38,Wallet Transfer,249.61,success,,SBIPay
546303,136693,2026-02-27 07:35:48,Bill Payment,131.44,success,,ICICIPay
546304,136693,2026-02-25 20:44:54,Mobile Recharge,390.0,success,,SBIPay
546305,136694,2026-04-12 00:44:56,Merchant Payment,76.5,success,,ICICIPay
546306,136695,2026-06-01 10:21:41,Mobile Recharge,90.57,success,,HDFCPay
546307,136697,2026-06-04 04:14:16,Merchant Payment,156.06,pending,,PartnerX
546308,136704,2026-02-22 04:26:45,Mobile Recharge,206.52,success,,AxisPay
546309,136706,2026-05-25 06:20:56,Bill Payment,179.34,success,,AxisPay
546310,136709,2026-05-31 21:12:20,UPI,76.32,success,,AxisPay
546311,136709,2026-05-27 23:17:07,Bill Payment,63.67,success,,HDFCPay
546312,136709,2026-05-31 15:54:07,Wallet Transfer,59.92,success,,PartnerX
546313,136709,2026-06-07 22:29:41,Mobile Recharge,253.21,success,,SBIPay
546314,136709,2026-05-30 16:45:46,Merchant Payment,221.19,success,,HDFCPay
546315,136709,2026-06-07 04:00:00,Merchant Payment,363.58,success,,AxisPay
546316,136709,2026-05-30 02:17:22,Merchant Payment,6667.8,success,,HDFCPay
546317,136709,2026-05-30 10:58:04,Merchant Payment,600.72,success,,HDFCPay
546318,136709,2026-06-11 18:06:47,Mobile Recharge,82.84,failed,insufficient_funds,AxisPay
546319,136709,2026-06-05 11:28:37,UPI,251.05,success,,SBIPay
546320,136709,2026-06-10 10:00:44,Bill Payment,77.42,failed,bank_declined,HDFCPay
546321,136709,2026-05-31 00:20:11,UPI,4384.71,success,,HDFCPay
546322,136709,2026-05-30 05:59:44,Wallet Transfer,974.49,success,,HDFCPay
546323,136709,2026-06-25 22:06:46,Mobile Recharge,887.28,success,,SBIPay
546324,136709,2026-06-18 07:30:52,Bill Payment,267.14,success,,AxisPay
546325,136709,2026-06-01 07:38:47,UPI,312.01,success,,HDFCPay
546326,136709,2026-06-06 02:59:30,Mobile Recharge,362.39,success,,HDFCPay
546327,136710,2026-02-28 07:32:30,Bill Payment,345.41,success,,HDFCPay
546328,136710,2026-03-01 00:05:03,UPI,110.7,success,,SBIPay
546329,136711,2026-05-01 17:36:43,UPI,215.37,success,,SBIPay
546330,136716,2026-05-06 16:41:33,Merchant Payment,349.31,success,,PartnerX
546331,136716,2026-05-02 08:04:59,Bill Payment,110.21,success,,SBIPay
546332,136716,2026-04-28 05:42:09,Wallet Transfer,136.98,success,,PartnerX
546333,136718,2026-06-18 09:13:27,Mobile Recharge,97.05,success,,AxisPay
546334,136718,2026-06-02 15:09:14,Wallet Transfer,461.62,success,,AxisPay
546335,136718,2026-06-09 00:32:42,Wallet Transfer,190.4,success,,AxisPay
546336,136718,2026-06-03 00:43:12,UPI,238.89,success,,AxisPay
546337,136718,2026-06-10 03:56:14,Mobile Recharge,71.39,success,,HDFCPay
546338,136718,2026-06-07 08:58:41,Bill Payment,260.03,success,,SBIPay
546339,136718,2026-06-19 06:09:21,Wallet Transfer,21.71,success,,ICICIPay
546340,136720,2026-03-04 22:53:48,Mobile Recharge,1105.37,success,,AxisPay
546341,136720,2026-03-03 20:11:22,Merchant Payment,118.38,success,,SBIPay
546342,136720,2026-03-05 06:38:03,Wallet Transfer,85.88,success,,HDFCPay
546343,136720,2026-03-07 15:26:17,Merchant Payment,250.43,success,,PartnerX
546344,136721,2026-04-07 21:14:10,Bill Payment,539.89,success,,PartnerX
546345,136721,2026-03-22 11:17:41,Mobile Recharge,990.61,success,,PartnerX
546346,136721,2026-03-16 20:08:11,UPI,87.22,success,,ICICIPay
546347,136721,2026-04-04 16:18:52,Mobile Recharge,714.05,success,,HDFCPay
546348,136721,2026-03-20 03:24:40,Bill Payment,128.41,success,,AxisPay
546349,136727,2026-03-06 18:35:00,Mobile Recharge,54.56,success,,HDFCPay
546350,136727,2026-02-20 21:59:56,Bill Payment,121.28,success,,HDFCPay
546351,136727,2026-02-27 09:02:36,Bill Payment,136.81,success,,HDFCPay
546352,136727,2026-02-10 04:00:46,Mobile Recharge,639.25,success,,AxisPay
546353,136727,2026-02-15 06:18:30,Merchant Payment,890.46,success,,SBIPay
546354,136727,2026-02-10 05:51:48,Wallet Transfer,110.47,success,,HDFCPay
546355,136727,2026-02-08 19:46:42,UPI,18.58,success,,ICICIPay
546356,136727,2026-02-08 22:58:08,Bill Payment,214.03,success,,PartnerX
546357,136727,2026-02-14 01:22:52,Merchant Payment,58.3,success,,SBIPay
546358,136727,2026-02-13 07:10:56,Bill Payment,193.11,failed,insufficient_funds,HDFCPay
546359,136727,2026-02-18 06:13:38,Mobile Recharge,402.22,success,,AxisPay
546360,136727,2026-02-25 06:50:51,Bill Payment,66.16,success,,ICICIPay
546361,136727,2026-02-19 04:14:17,Merchant Payment,1340.88,success,,SBIPay
546362,136727,2026-03-01 13:30:19,Wallet Transfer,82.09,success,,ICICIPay
546363,136727,2026-02-11 15:45:00,Wallet Transfer,230.72,success,,HDFCPay
546364,136727,2026-02-19 17:10:06,Bill Payment,173.92,success,,ICICIPay
546365,136727,2026-02-14 07:51:16,Wallet Transfer,400.86,success,,SBIPay
546366,136727,2026-02-23 22:03:51,Wallet Transfer,176.67,success,,ICICIPay
546367,136727,2026-02-21 11:07:53,Bill Payment,106.19,success,,PartnerX
546368,136727,2026-02-22 11:32:49,Bill Payment,66.95,success,,ICICIPay
546369,136727,2026-02-21 09:18:43,Merchant Payment,19.39,success,,AxisPay
546370,136729,2026-05-07 20:41:25,UPI,53.86,success,,SBIPay
546371,136729,2026-05-18 09:30:10,Wallet Transfer,209.99,success,,PartnerX
546372,136729,2026-05-08 02:58:52,Wallet Transfer,198.19,failed,timeout,HDFCPay
546373,136731,2026-03-09 18:59:38,Bill Payment,40.78,success,,AxisPay
546374,136732,2026-06-14 05:00:37,Wallet Transfer,1850.11,failed,timeout,AxisPay
546375,136732,2026-06-21 14:30:32,UPI,169.37,success,,AxisPay
546376,136732,2026-06-20 07:10:15,UPI,881.32,success,,SBIPay
546377,136732,2026-06-23 07:03:04,Wallet Transfer,165.12,success,,ICICIPay
546378,136733,2026-03-29 00:48:44,Bill Payment,104.87,success,,AxisPay
546379,136734,2026-06-06 19:01:12,Mobile Recharge,81.25,success,,AxisPay
546380,136734,2026-06-07 00:39:37,Wallet Transfer,249.14,success,,AxisPay
546381,136734,2026-06-02 14:28:55,Wallet Transfer,306.99,success,,ICICIPay
546382,136734,2026-06-04 19:01:32,Merchant Payment,203.25,success,,SBIPay
546383,136734,2026-06-02 11:32:22,Wallet Transfer,88.18,success,,HDFCPay
546384,136734,2026-06-04 07:52:13,Merchant Payment,322.64,success,,PartnerX
546385,136734,2026-06-02 18:56:08,Mobile Recharge,87.61,success,,SBIPay
546386,136736,2026-02-20 01:49:30,UPI,247.03,success,,HDFCPay
546387,136736,2026-03-03 11:37:42,Wallet Transfer,64.18,success,,AxisPay
546388,136736,2026-02-26 22:53:33,Merchant Payment,286.39,success,,SBIPay
546389,136737,2026-05-01 04:12:08,Merchant Payment,33.62,success,,ICICIPay
546390,136737,2026-04-22 14:22:58,Mobile Recharge,576.26,success,,PartnerX
546391,136737,2026-05-12 19:27:06,Merchant Payment,466.47,success,,ICICIPay
546392,136737,2026-05-01 00:16:42,Merchant Payment,153.37,failed,insufficient_funds,SBIPay
546393,136747,2026-01-04 18:03:28,Merchant Payment,184.3,success,,PartnerX
546394,136747,2026-01-07 05:08:10,UPI,192.18,success,,PartnerX
546395,136747,2026-01-07 13:42:11,Wallet Transfer,82.01,success,,AxisPay
546396,136747,2026-01-06 18:26:54,Bill Payment,118.17,success,,HDFCPay
546397,136747,2026-01-16 10:12:05,Merchant Payment,108.68,success,,ICICIPay
546398,136749,2026-04-08 14:39:24,Bill Payment,117.25,success,,HDFCPay
546399,136750,2026-02-20 06:47:43,Wallet Transfer,850.0,success,,PartnerX
546400,136754,2026-03-06 18:30:46,Bill Payment,218.0,success,,AxisPay
546401,136754,2026-03-09 01:00:28,Wallet Transfer,117.04,success,,PartnerX
546402,136754,2026-03-08 12:39:14,Wallet Transfer,100.4,success,,PartnerX
546403,136756,2026-02-13 23:16:51,Wallet Transfer,124.65,success,,ICICIPay
546404,136756,2026-02-19 11:26:19,UPI,193.41,success,,SBIPay
546405,136756,2026-02-03 16:30:54,Merchant Payment,53.6,success,,ICICIPay
546406,136756,2026-02-09 02:20:57,Merchant Payment,183.03,success,,ICICIPay
546407,136756,2026-02-12 11:45:23,Merchant Payment,134.45,success,,PartnerX
546408,136756,2026-02-05 00:31:24,Merchant Payment,210.94,success,,PartnerX
546409,136762,2026-03-04 05:19:58,UPI,188.24,success,,SBIPay
546410,136762,2026-03-16 10:31:18,Wallet Transfer,1175.25,success,,HDFCPay
546411,136762,2026-02-28 08:22:58,Bill Payment,448.16,success,,HDFCPay
546412,136762,2026-02-26 15:45:08,Merchant Payment,113.32,success,,SBIPay
546413,136762,2026-03-01 20:51:30,Bill Payment,208.49,success,,ICICIPay
546414,136762,2026-03-02 09:26:14,Wallet Transfer,519.01,failed,insufficient_funds,AxisPay
546415,136763,2026-05-01 14:02:02,Mobile Recharge,132.46,success,,HDFCPay
546416,136763,2026-05-01 18:46:24,Merchant Payment,212.88,success,,SBIPay
546417,136763,2026-05-12 17:57:26,Merchant Payment,192.94,success,,PartnerX
546418,136765,2026-03-17 20:48:23,Mobile Recharge,69.77,success,,HDFCPay
546419,136765,2026-03-10 23:59:15,Mobile Recharge,29.88,success,,ICICIPay
546420,136765,2026-03-10 11:56:29,Mobile Recharge,183.82,failed,insufficient_funds,HDFCPay
546421,136765,2026-03-20 10:52:36,UPI,437.92,success,,PartnerX
546422,136771,2026-06-29 03:35:25,Mobile Recharge,133.68,success,,AxisPay
