ticket_id,user_id,created_at,category,issue_text,sentiment,resolution_time_hours
905933,131944,2026-06-27 11:52:51,KYC Issues,I am unable to complete KYC document verification.,negative,10.92
905934,148328,2026-01-18 05:01:30,Account,I need help with my account.,neutral,3.99
905935,111864,2026-06-30 23:59:59,App Performance,The app feels slow and sometimes freezes.,negative,18.19
905936,135911,2026-01-31 07:58:39,Payment Failure,My payment failed and I do not know why.,negative,9.33
905937,125265,2026-04-30 07:29:17,Account,I need help with my account.,neutral,10.45
905938,141827,2026-04-14 09:23:56,Payment Failure,My payment failed and I do not know why.,negative,5.04
905939,106922,2026-06-22 01:13:32,Rewards,The rewards experience is confusing.,neutral,2.66
905940,142060,2026-02-24 21:08:52,KYC Issues,I am unable to complete KYC document verification.,negative,2.18
905941,126546,2026-02-11 17:00:29,Account,I need help with my account.,neutral,6.64
905942,138595,2026-06-04 05:49:22,App Performance,The app feels slow and sometimes freezes.,negative,14.54
905943,125083,2026-05-26 10:00:30,Rewards,The rewards experience is confusing.,neutral,15.85
905944,142711,2026-06-30 23:59:59,KYC Issues,I am unable to complete KYC document verification.,negative,6.62
905945,130406,2026-05-07 16:39:15,App Performance,The app feels slow and sometimes freezes.,negative,8.36
905946,121096,2026-04-16 08:24:26,Account,I need help with my account.,neutral,2.86
905947,139724,2026-03-24 06:35:02,Payment Failure,My payment failed and I do not know why.,negative,7.87
905948,121641,2026-02-17 18:05:12,KYC Issues,I am unable to complete KYC document verification.,negative,6.17
905949,107113,2026-03-12 07:50:48,Account,I need help with my account.,neutral,1.66
905950,143712,2026-05-29 19:47:08,Payment Failure,My payment failed and I do not know why.,negative,21.23
905951,136677,2026-06-17 02:45:50,Payment Failure,My payment failed and I do not know why.,negative,28.1
905952,146806,2026-03-12 07:47:33,KYC Issues,I am unable to complete KYC document verification.,negative,14.98
905953,137629,2026-04-26 13:16:57,Rewards,The rewards experience is confusing.,neutral,6.81
905954,131995,2026-03-07 05:31:01,Payment Failure,My payment failed and I do not know why.,negative,10.33
905955,135832,2026-03-09 22:44:27,Rewards,The rewards experience is confusing.,neutral,4.19
905956,127984,2026-05-08 00:11:47,Payment Failure,My payment failed and I do not know why.,negative,7.06
905957,127369,2026-03-03 11:19:07,Rewards,The rewards experience is confusing.,neutral,9.0
905958,139707,2026-05-24 16:03:02,Account,I need help with my account.,neutral,3.66
905959,108972,2026-03-30 19:47:45,KYC Issues,I am unable to complete KYC document verification.,negative,8.66
905960,148551,2026-01-23 21:36:25,Payment Failure,My payment failed and I do not know why.,negative,5.34
905961,130711,2026-02-06 20:17:21,App Performance,The app feels slow and sometimes freezes.,negative,12.45
905962,127311,2026-06-30 23:59:59,Payment Failure,My payment failed and I do not know why.,negative,2.43
905963,136698,2026-01-20 02:02:46,KYC Issues,I am unable to complete KYC document verification.,negative,27.58
905964,118737,2026-06-30 23:59:59,KYC Issues,I am unable to complete KYC document verification.,negative,2.77
905965,101535,2026-02-11 23:49:10,Account,I need help with my account.,neutral,21.52
905966,124297,2026-02-04 10:18:28,Rewards,The rewards experience is confusing.,neutral,14.2
905967,114713,2026-04-25 17:47:32,Account,I need help with my account.,neutral,1.49
905968,135689,2026-03-29 05:10:05,Payment Failure,My payment failed and I do not know why.,negative,16.64
905969,118770,2026-04-23 21:59:49,Rewards,The rewards experience is confusing.,neutral,11.98
905970,129763,2026-01-18 16:36:27,Rewards,The rewards experience is confusing.,neutral,13.5
905971,140161,2026-06-23 07:04:02,KYC Issues,I am unable to complete KYC document verification.,negative,26.01
905972,133905,2026-03-24 10:59:12,App Performance,The app feels slow and sometimes freezes.,negative,8.95
905973,108547,2026-05-20 12:17:48,Account,I need help with my account.,neutral,18.84
905974,143972,2026-03-20 02:26:24,Payment Failure,My payment failed and I do not know why.,negative,9.08
905975,119327,2026-01-23 04:07:33,KYC Issues,I am unable to complete KYC document verification.,negative,17.04
905976,132467,2026-05-03 22:50:20,App Performance,The app feels slow and sometimes freezes.,negative,4.13
905977,119496,2026-06-01 19:12:16,App Performance,The app feels slow and sometimes freezes.,negative,10.07
905978,137024,2026-05-28 13:23:29,KYC Issues,I am unable to complete KYC document verification.,negative,2.22
905979,101140,2026-03-26 05:45:01,Payment Failure,My payment failed and I do not know why.,negative,3.1
905980,137415,2026-01-30 23:47:13,App Performance,The app feels slow and sometimes freezes.,negative,12.82
905981,134474,2026-04-18 21:43:23,Rewards,The rewards experience is confusing.,neutral,9.29
905982,122676,2026-03-26 04:05:17,Account,I need help with my account.,neutral,13.11
905983,112506,2026-02-16 08:37:08,App Performance,The app feels slow and sometimes freezes.,negative,3.46
905984,145057,2026-03-06 00:16:39,KYC Issues,I am unable to complete KYC document verification.,negative,6.05
905985,103619,2026-05-12 19:42:11,App Performance,The app feels slow and sometimes freezes.,negative,6.63
905986,139607,2026-06-13 06:43:51,Payment Failure,My payment failed and I do not know why.,negative,6.61
905987,134858,2026-02-11 04:10:28,Payment Failure,My payment failed and I do not know why.,negative,8.12
905988,149111,2026-03-22 01:06:00,KYC Issues,I am unable to complete KYC document verification.,negative,10.95
905989,107325,2026-05-30 18:07:34,App Performance,The app feels slow and sometimes freezes.,negative,4.68
905990,100963,2026-06-30 23:59:59,KYC Issues,I am unable to complete KYC document verification.,negative,5.66
905991,135314,2026-02-09 16:03:19,Account,I need help with my account.,neutral,24.59
905992,130516,2026-02-15 14:44:10,KYC Issues,I am unable to complete KYC document verification.,negative,4.15
905993,125549,2026-04-24 15:05:18,KYC Issues,I am unable to complete KYC document verification.,negative,12.84
905994,110836,2026-05-10 05:11:52,KYC Issues,I am unable to complete KYC document verification.,negative,5.57
905995,101976,2026-01-23 05:40:14,App Performance,The app feels slow and sometimes freezes.,negative,17.73
905996,114766,2026-05-22 05:28:35,KYC Issues,I am unable to complete KYC document verification.,negative,5.46
905997,148449,2026-06-12 19:32:49,KYC Issues,I am unable to complete KYC document verification.,negative,2.85
905998,137971,2026-01-31 14:39:10,App Performance,The app feels slow and sometimes freezes.,negative,5.35
905999,139242,2026-04-06 16:20:22,App Performance,The app feels slow and sometimes freezes.,negative,25.55
906000,140230,2026-03-25 02:55:37,KYC Issues,I am unable to complete KYC document verification.,negative,20.71
906001,141497,2026-05-26 00:15:58,KYC Issues,I am unable to complete KYC document verification.,negative,2.21
906002,140357,2026-06-08 23:31:21,Account,I need help with my account.,neutral,16.47
906003,108058,2026-03-09 00:39:27,KYC Issues,I am unable to complete KYC document verification.,negative,11.43
906004,145876,2026-05-18 09:44:15,KYC Issues,I am unable to complete KYC document verification.,negative,5.63
906005,128207,2026-02-07 21:00:59,Payment Failure,My payment failed and I do not know why.,negative,8.25
906006,134180,2026-05-09 04:28:25,Payment Failure,My payment failed and I do not know why.,negative,20.4
906007,124958,2026-06-03 22:37:26,Payment Failure,My payment failed and I do not know why.,negative,6.82
906008,126351,2026-03-15 19:38:31,Payment Failure,My payment failed and I do not know why.,negative,5.48
906009,105056,2026-05-04 00:17:02,Rewards,The rewards experience is confusing.,neutral,18.82
906010,120587,2026-03-26 11:28:07,Account,I need help with my account.,neutral,4.59
906011,102679,2026-03-29 17:59:35,Account,I need help with my account.,neutral,8.49
906012,146057,2026-04-22 14:51:46,Rewards,The rewards experience is confusing.,neutral,11.68
906013,130289,2026-01-26 06:03:16,Payment Failure,My payment failed and I do not know why.,negative,2.25
906014,120469,2026-02-18 01:26:19,Account,I need help with my account.,neutral,21.08
906015,124518,2026-02-09 11:48:34,App Performance,The app feels slow and sometimes freezes.,negative,1.89
906016,149858,2026-05-05 20:56:39,Account,I need help with my account.,neutral,6.62
906017,124770,2026-01-11 14:02:50,Payment Failure,My payment failed and I do not know why.,negative,6.82
906018,102763,2026-06-30 23:59:59,KYC Issues,I am unable to complete KYC document verification.,negative,4.49
906019,112404,2026-03-15 07:05:45,App Performance,The app feels slow and sometimes freezes.,negative,4.51
906020,113250,2026-05-30 23:58:23,Account,I need help with my account.,neutral,1.63
906021,140384,2026-05-08 02:14:24,Account,I need help with my account.,neutral,4.26
906022,121532,2026-01-03 04:21:55,Account,I need help with my account.,neutral,8.58
906023,145684,2026-04-02 04:02:24,KYC Issues,I am unable to complete KYC document verification.,negative,13.69
906024,139611,2026-05-31 12:25:46,Payment Failure,My payment failed and I do not know why.,negative,0.4
906025,142351,2026-03-10 20:06:35,Payment Failure,My payment failed and I do not know why.,negative,7.09
906026,132049,2026-04-12 16:15:53,KYC Issues,I am unable to complete KYC document verification.,negative,12.13
906027,106382,2026-05-07 18:22:08,KYC Issues,I am unable to complete KYC document verification.,negative,12.06
906028,142415,2026-02-10 10:46:19,Account,I need help with my account.,neutral,11.54
906029,118093,2026-03-26 16:31:15,Payment Failure,My payment failed and I do not know why.,negative,6.33
906030,138865,2026-03-04 01:31:29,KYC Issues,I am unable to complete KYC document verification.,negative,8.09
906031,131000,2026-06-30 23:59:59,Payment Failure,My payment failed and I do not know why.,negative,11.89
906032,109989,2026-05-14 16:16:44,App Performance,The app feels slow and sometimes freezes.,negative,3.77
906033,142098,2026-04-15 18:32:16,Payment Failure,My payment failed and I do not know why.,negative,5.45
906034,133510,2026-04-30 23:52:46,Account,I need help with my account.,neutral,14.25
906035,118436,2026-05-26 14:58:55,Payment Failure,My payment failed and I do not know why.,negative,28.62
906036,144220,2026-02-11 00:34:33,Rewards,The rewards experience is confusing.,neutral,5.68
906037,117504,2026-06-30 23:59:59,App Performance,The app feels slow and sometimes freezes.,negative,4.98
906038,141736,2026-06-20 07:11:40,Payment Failure,My payment failed and I do not know why.,negative,1.52
906039,101418,2026-04-02 17:17:33,KYC Issues,I am unable to complete KYC document verification.,negative,11.22
906040,147551,2026-05-16 22:15:22,Rewards,The rewards experience is confusing.,neutral,3.1
906041,129843,2026-05-08 14:49:35,Account,I need help with my account.,neutral,4.9
906042,110312,2026-03-13 22:52:19,App Performance,The app feels slow and sometimes freezes.,negative,13.71
906043,137557,2026-06-08 08:12:24,Account,I need help with my account.,neutral,22.77
906044,120848,2026-06-15 11:47:59,Payment Failure,My payment failed and I do not know why.,negative,8.95
906045,119965,2026-02-24 05:19:57,Payment Failure,My payment failed and I do not know why.,negative,23.51
906046,117854,2026-05-22 12:40:07,Payment Failure,My payment failed and I do not know why.,negative,18.42
906047,129462,2026-02-13 07:01:11,Rewards,The rewards experience is confusing.,neutral,8.81
906048,130542,2026-02-25 20:46:15,Payment Failure,My payment failed and I do not know why.,negative,25.72
906049,122778,2026-02-18 17:40:24,App Performance,The app feels slow and sometimes freezes.,negative,4.39
906050,122634,2026-03-03 14:00:09,Rewards,The rewards experience is confusing.,neutral,26.84
906051,133485,2026-01-21 22:33:45,App Performance,The app feels slow and sometimes freezes.,negative,13.77
906052,101487,2026-04-11 06:23:57,Rewards,The rewards experience is confusing.,neutral,4.46
906053,127336,2026-03-09 01:45:40,Account,I need help with my account.,neutral,3.88
906054,130089,2026-05-29 02:35:43,KYC Issues,I am unable to complete KYC document verification.,negative,6.0
906055,102112,2026-04-15 07:18:22,App Performance,The app feels slow and sometimes freezes.,negative,8.93
906056,143717,2026-03-12 04:07:52,Payment Failure,My payment failed and I do not know why.,negative,40.46
906057,125056,2026-02-28 10:02:15,KYC Issues,I am unable to complete KYC document verification.,negative,5.34
906058,113652,2026-05-11 14:19:03,Payment Failure,My payment failed and I do not know why.,negative,0.49
906059,111887,2026-05-10 14:38:17,App Performance,The app feels slow and sometimes freezes.,negative,1.58
906060,113910,2026-05-24 20:00:05,Rewards,The rewards experience is confusing.,neutral,3.26
906061,103132,2026-04-17 18:22:57,KYC Issues,I am unable to complete KYC document verification.,negative,16.23
906062,119700,2026-03-07 20:47:20,Account,I need help with my account.,neutral,19.56
906063,100914,2026-04-01 12:38:38,App Performance,The app feels slow and sometimes freezes.,negative,16.3
906064,131141,2026-06-04 12:19:54,Account,I need help with my account.,neutral,4.54
906065,123348,2026-03-29 00:59:39,KYC Issues,I am unable to complete KYC document verification.,negative,12.96
906066,137753,2026-05-19 15:00:01,Payment Failure,My payment failed and I do not know why.,negative,11.65
906067,127877,2026-02-26 17:21:52,Rewards,The rewards experience is confusing.,neutral,5.04
906068,133487,2026-04-30 10:22:56,Payment Failure,My payment failed and I do not know why.,negative,11.35
906069,112430,2026-02-24 04:25:16,Payment Failure,My payment failed and I do not know why.,negative,15.04
906070,131452,2026-03-05 13:14:52,Payment Failure,My payment failed and I do not know why.,negative,4.8
906071,120893,2026-03-15 05:24:57,App Performance,The app feels slow and sometimes freezes.,negative,8.41
906072,142006,2026-02-08 00:03:23,Rewards,The rewards experience is confusing.,neutral,5.43
906073,141386,2026-04-02 05:16:45,App Performance,The app feels slow and sometimes freezes.,negative,4.58
906074,116431,2026-06-08 03:30:29,Payment Failure,My payment failed and I do not know why.,negative,5.51
906075,144226,2026-01-27 11:33:48,App Performance,The app feels slow and sometimes freezes.,negative,1.59
906076,129265,2026-02-26 11:26:11,Account,I need help with my account.,neutral,6.56
906077,104083,2026-01-08 16:32:45,Account,I need help with my account.,neutral,21.27
906078,101332,2026-05-24 15:00:34,KYC Issues,I am unable to complete KYC document verification.,negative,1.48
906079,146095,2026-03-06 18:04:09,KYC Issues,I am unable to complete KYC document verification.,negative,18.19
906080,114544,2026-02-14 06:01:36,App Performance,The app feels slow and sometimes freezes.,negative,27.85
906081,134491,2026-06-29 21:30:56,Rewards,The rewards experience is confusing.,neutral,1.86
906082,144946,2026-05-14 21:03:47,Payment Failure,My payment failed and I do not know why.,negative,3.51
906083,149026,2026-02-04 09:41:03,Account,I need help with my account.,neutral,12.51
906084,113923,2026-01-22 12:01:44,Rewards,The rewards experience is confusing.,neutral,5.06
906085,149027,2026-06-14 09:42:09,App Performance,The app feels slow and sometimes freezes.,negative,6.99
906086,141941,2026-01-18 20:43:08,Account,I need help with my account.,neutral,9.11
906087,110531,2026-05-07 12:31:36,Account,I need help with my account.,neutral,0.19
906088,132957,2026-04-16 19:13:01,Payment Failure,My payment failed and I do not know why.,negative,7.88
906089,141288,2026-05-10 07:15:13,App Performance,The app feels slow and sometimes freezes.,negative,13.39
906090,119003,2026-01-26 20:00:57,KYC Issues,I am unable to complete KYC document verification.,negative,9.69
906091,133029,2026-06-07 22:39:13,Rewards,The rewards experience is confusing.,neutral,22.05
906092,111666,2026-01-24 17:45:52,App Performance,The app feels slow and sometimes freezes.,negative,11.76
906093,130208,2026-03-01 03:51:19,Account,I need help with my account.,neutral,5.27
906094,117123,2026-01-27 11:12:22,KYC Issues,I am unable to complete KYC document verification.,negative,1.99
906095,143223,2026-01-26 08:33:03,KYC Issues,I am unable to complete KYC document verification.,negative,5.6
906096,139778,2026-01-31 21:13:29,Account,I need help with my account.,neutral,21.54
906097,136790,2026-03-05 08:19:56,KYC Issues,I am unable to complete KYC document verification.,negative,6.09
906098,129825,2026-04-05 23:15:00,KYC Issues,I am unable to complete KYC document verification.,negative,6.14
906099,113368,2026-02-20 07:09:26,KYC Issues,I am unable to complete KYC document verification.,negative,18.94
906100,104200,2026-03-07 20:40:03,Rewards,The rewards experience is confusing.,neutral,37.54
906101,128909,2026-05-11 02:41:47,App Performance,The app feels slow and sometimes freezes.,negative,11.45
906102,141644,2026-05-19 11:10:23,App Performance,The app feels slow and sometimes freezes.,negative,8.44
906103,113607,2026-02-11 21:11:29,Account,I need help with my account.,neutral,17.16
906104,118238,2026-01-27 01:40:47,Payment Failure,My payment failed and I do not know why.,negative,5.0
906105,124652,2026-05-24 02:06:52,App Performance,The app feels slow and sometimes freezes.,negative,8.07
906106,130880,2026-02-05 13:50:18,App Performance,The app feels slow and sometimes freezes.,negative,5.72
906107,138416,2026-01-24 13:39:41,KYC Issues,I am unable to complete KYC document verification.,negative,18.32
906108,136582,2026-01-16 02:56:28,Payment Failure,My payment failed and I do not know why.,negative,1.92
906109,117395,2026-05-05 10:33:17,KYC Issues,I am unable to complete KYC document verification.,negative,5.17
906110,118145,2026-06-22 00:13:48,Payment Failure,My payment failed and I do not know why.,negative,4.43
906111,109729,2026-03-13 08:53:38,Payment Failure,My payment failed and I do not know why.,negative,15.22
906112,130039,2026-04-29 15:31:26,Payment Failure,My payment failed and I do not know why.,negative,20.49
906113,135608,2026-06-25 09:15:14,Payment Failure,My payment failed and I do not know why.,negative,5.03
906114,130640,2026-05-12 20:49:48,KYC Issues,I am unable to complete KYC document verification.,negative,5.78
906115,110348,2026-01-29 01:54:56,KYC Issues,I am unable to complete KYC document verification.,negative,0.82
906116,144046,2026-04-02 04:38:29,KYC Issues,I am unable to complete KYC document verification.,negative,3.74
906117,130468,2026-01-24 03:24:02,KYC Issues,I am unable to complete KYC document verification.,negative,4.79
906118,128043,2026-04-21 09:23:12,App Performance,The app feels slow and sometimes freezes.,negative,9.02
906119,140978,2026-05-11 04:56:09,Rewards,The rewards experience is confusing.,neutral,5.46
906120,119146,2026-06-30 23:59:59,App Performance,The app feels slow and sometimes freezes.,negative,4.17
906121,146326,2026-01-06 12:56:01,Payment Failure,My payment failed and I do not know why.,negative,20.21
906122,117164,2026-01-26 12:25:35,Account,I need help with my account.,neutral,6.3
906123,114146,2026-01-22 05:06:27,Account,I need help with my account.,neutral,9.43
906124,129131,2026-02-25 01:29:41,Account,I need help with my account.,neutral,5.75
906125,100631,2026-03-22 18:50:30,Payment Failure,My payment failed and I do not know why.,negative,16.47
906126,106822,2026-02-01 12:06:11,Rewards,The rewards experience is confusing.,neutral,3.55
906127,102277,2026-05-30 00:02:18,Rewards,The rewards experience is confusing.,neutral,5.14
906128,114565,2026-04-26 03:10:26,App Performance,The app feels slow and sometimes freezes.,negative,6.61
906129,121563,2026-04-17 21:51:27,App Performance,The app feels slow and sometimes freezes.,negative,2.63
906130,140157,2026-04-01 00:29:42,Account,I need help with my account.,neutral,0.95
906131,144129,2026-02-11 21:52:32,Account,I need help with my account.,neutral,5.35
906132,104273,2026-06-10 07:01:40,Payment Failure,My payment failed and I do not know why.,negative,8.99
906133,100007,2026-01-30 02:28:50,KYC Issues,I am unable to complete KYC document verification.,negative,9.92
906134,102146,2026-02-28 19:10:09,Payment Failure,My payment failed and I do not know why.,negative,4.47
906135,138974,2026-05-02 04:25:54,Account,I need help with my account.,neutral,7.67
906136,144231,2026-03-27 14:06:03,Account,I need help with my account.,neutral,14.63
906137,142714,2026-04-28 19:14:41,App Performance,The app feels slow and sometimes freezes.,negative,14.85
906138,101700,2026-05-13 19:06:56,Rewards,The rewards experience is confusing.,neutral,7.43
906139,139969,2026-06-30 23:59:59,Payment Failure,My payment failed and I do not know why.,negative,34.25
906140,138078,2026-04-16 06:21:13,KYC Issues,I am unable to complete KYC document verification.,negative,8.88
906141,139525,2026-05-14 21:01:15,Account,I need help with my account.,neutral,14.11
906142,144666,2026-06-16 14:51:24,KYC Issues,I am unable to complete KYC document verification.,negative,11.96
906143,135433,2026-03-30 01:27:13,KYC Issues,I am unable to complete KYC document verification.,negative,5.18
906144,123252,2026-05-07 04:30:20,Payment Failure,My payment failed and I do not know why.,negative,11.54
906145,127667,2026-02-19 21:54:51,App Performance,The app feels slow and sometimes freezes.,negative,14.89
906146,115551,2026-03-19 05:19:15,Account,I need help with my account.,neutral,2.64
906147,144078,2026-03-08 07:14:02,Account,I need help with my account.,neutral,0.85
906148,121957,2026-06-22 14:52:07,App Performance,The app feels slow and sometimes freezes.,negative,30.04
906149,133727,2026-02-06 13:21:28,App Performance,The app feels slow and sometimes freezes.,negative,14.03
906150,115672,2026-02-17 12:23:45,App Performance,The app feels slow and sometimes freezes.,negative,5.17
906151,148106,2026-02-27 16:32:31,KYC Issues,I am unable to complete KYC document verification.,negative,4.47
906152,107133,2026-05-08 12:45:21,App Performance,The app feels slow and sometimes freezes.,negative,5.1
906153,126992,2026-05-11 18:18:36,Account,I need help with my account.,neutral,9.83
906154,140306,2026-03-17 14:16:48,Payment Failure,My payment failed and I do not know why.,negative,10.56
906155,128051,2026-06-30 23:59:59,KYC Issues,I am unable to complete KYC document verification.,negative,3.89
906156,103456,2026-06-26 01:51:10,Rewards,The rewards experience is confusing.,neutral,9.76
906157,120513,2026-06-04 12:01:51,Account,I need help with my account.,neutral,13.18
906158,102736,2026-04-10 03:44:38,Account,I need help with my account.,neutral,3.1
906159,119720,2026-06-30 23:59:59,Rewards,The rewards experience is confusing.,neutral,22.92
906160,133138,2026-04-25 06:19:05,KYC Issues,I am unable to complete KYC document verification.,negative,24.1
906161,139220,2026-02-25 23:48:34,App Performance,The app feels slow and sometimes freezes.,negative,10.72
906162,103215,2026-02-22 14:55:22,App Performance,The app feels slow and sometimes freezes.,negative,27.41
906163,146554,2026-02-19 14:18:37,Account,I need help with my account.,neutral,7.14
906164,107639,2026-05-25 14:45:16,App Performance,The app feels slow and sometimes freezes.,negative,3.53
906165,130743,2026-05-15 01:54:07,Payment Failure,My payment failed and I do not know why.,negative,11.78
906166,117689,2026-01-13 07:33:31,Account,I need help with my account.,neutral,11.74
906167,147204,2026-04-24 07:21:09,Payment Failure,My payment failed and I do not know why.,negative,2.85
906168,116659,2026-01-21 12:27:58,App Performance,The app feels slow and sometimes freezes.,negative,11.83
906169,101722,2026-04-27 14:51:51,KYC Issues,I am unable to complete KYC document verification.,negative,20.31
906170,138513,2026-02-23 17:24:52,KYC Issues,I am unable to complete KYC document verification.,negative,3.79
906171,106434,2026-02-18 05:08:10,KYC Issues,I am unable to complete KYC document verification.,negative,5.54
906172,127061,2026-01-31 05:38:39,App Performance,The app feels slow and sometimes freezes.,negative,9.74
906173,126727,2026-02-12 19:47:43,Account,I need help with my account.,neutral,7.1
906174,118755,2026-01-22 17:47:23,Payment Failure,My payment failed and I do not know why.,negative,4.45
906175,120278,2026-04-16 23:19:45,Rewards,The rewards experience is confusing.,neutral,9.06
906176,132379,2026-04-05 13:22:12,Payment Failure,My payment failed and I do not know why.,negative,8.22
906177,102095,2026-06-12 10:04:51,Payment Failure,My payment failed and I do not know why.,negative,2.91
906178,122030,2026-03-28 03:58:49,Account,I need help with my account.,neutral,7.48
906179,114939,2026-05-29 14:04:56,App Performance,The app feels slow and sometimes freezes.,negative,7.32
906180,106030,2026-04-26 20:00:17,Rewards,The rewards experience is confusing.,neutral,8.15
906181,101865,2026-06-03 10:04:40,Rewards,The rewards experience is confusing.,neutral,19.43
906182,108351,2026-06-23 19:49:31,Rewards,The rewards experience is confusing.,neutral,9.98
906183,147282,2026-04-19 17:34:50,Payment Failure,My payment failed and I do not know why.,negative,2.82
906184,130206,2026-02-03 01:30:35,Payment Failure,My payment failed and I do not know why.,negative,7.05
906185,124050,2026-02-27 04:33:37,Payment Failure,My payment failed and I do not know why.,negative,28.5
906186,106995,2026-06-02 21:12:47,App Performance,The app feels slow and sometimes freezes.,negative,6.2
906187,124030,2026-02-26 18:12:06,Account,I need help with my account.,neutral,3.91
906188,127296,2026-04-27 00:42:57,Account,I need help with my account.,neutral,13.14
906189,114936,2026-06-16 09:55:27,Account,I need help with my account.,neutral,16.8
906190,106133,2026-05-07 04:44:58,Payment Failure,My payment failed and I do not know why.,negative,16.44
906191,122646,2026-03-18 14:07:38,App Performance,The app feels slow and sometimes freezes.,negative,25.62
906192,101403,2026-02-26 13:15:05,Account,I need help with my account.,neutral,2.93
906193,100537,2026-02-17 18:02:33,Rewards,The rewards experience is confusing.,neutral,6.91
906194,105823,2026-06-13 17:51:01,KYC Issues,I am unable to complete KYC document verification.,negative,4.64
906195,106349,2026-02-21 12:26:12,Payment Failure,My payment failed and I do not know why.,negative,5.05
906196,148292,2026-06-10 21:37:29,Payment Failure,My payment failed and I do not know why.,negative,14.12
906197,148713,2026-02-22 12:01:09,Rewards,The rewards experience is confusing.,neutral,11.44
906198,108544,2026-03-17 13:34:43,Payment Failure,My payment failed and I do not know why.,negative,0.99
906199,119999,2026-02-19 16:25:05,App Performance,The app feels slow and sometimes freezes.,negative,13.25
906200,138048,2026-05-02 17:13:51,Account,I need help with my account.,neutral,9.76
906201,107545,2026-04-13 07:04:58,Payment Failure,My payment failed and I do not know why.,negative,4.43
906202,101994,2026-04-14 16:40:43,App Performance,The app feels slow and sometimes freezes.,negative,7.89
906203,132539,2026-02-12 22:20:10,Rewards,The rewards experience is confusing.,neutral,8.7
906204,126411,2026-03-01 10:54:53,Payment Failure,My payment failed and I do not know why.,negative,17.15
906205,141146,2026-06-30 23:59:59,Rewards,The rewards experience is confusing.,neutral,8.33
906206,106779,2026-01-29 11:58:39,Account,I need help with my account.,neutral,14.35
906207,105378,2026-04-24 04:44:24,Rewards,The rewards experience is confusing.,neutral,14.64
906208,102400,2026-03-10 15:40:15,KYC Issues,I am unable to complete KYC document verification.,negative,5.5
906209,143610,2026-05-28 12:32:49,KYC Issues,I am unable to complete KYC document verification.,negative,3.35
906210,132147,2026-06-30 23:59:59,Payment Failure,My payment failed and I do not know why.,negative,6.58
906211,125878,2026-05-23 19:57:49,Payment Failure,My payment failed and I do not know why.,negative,7.74
906212,107101,2026-03-19 22:55:04,App Performance,The app feels slow and sometimes freezes.,negative,11.77
906213,126736,2026-01-25 05:40:05,Rewards,The rewards experience is confusing.,neutral,1.55
906214,123423,2026-06-19 14:14:15,Account,I need help with my account.,neutral,0.73
906215,139663,2026-02-06 18:15:55,Payment Failure,My payment failed and I do not know why.,negative,8.33
906216,137223,2026-05-28 21:56:06,Rewards,The rewards experience is confusing.,neutral,1.59
906217,149507,2026-05-09 10:09:32,KYC Issues,I am unable to complete KYC document verification.,negative,9.64
906218,106157,2026-03-14 17:49:43,KYC Issues,I am unable to complete KYC document verification.,negative,9.1
906219,102299,2026-02-02 08:12:45,Payment Failure,My payment failed and I do not know why.,negative,2.64
906220,125669,2026-02-19 17:22:29,App Performance,The app feels slow and sometimes freezes.,negative,11.33
906221,127094,2026-01-26 23:33:23,Account,I need help with my account.,neutral,2.03
906222,106047,2026-05-23 10:12:59,Rewards,The rewards experience is confusing.,neutral,6.94
906223,136550,2026-03-29 08:12:15,App Performance,The app feels slow and sometimes freezes.,negative,2.47
906224,126281,2026-06-30 23:59:59,Account,I need help with my account.,neutral,7.27
906225,104266,2026-01-29 20:35:27,App Performance,The app feels slow and sometimes freezes.,negative,15.32
906226,139384,2026-02-15 13:25:08,Account,I need help with my account.,neutral,5.14
906227,113543,2026-04-24 02:11:15,Payment Failure,My payment failed and I do not know why.,negative,4.47
906228,138804,2026-02-19 02:20:50,Account,I need help with my account.,neutral,9.96
906229,104166,2026-03-16 23:28:08,KYC Issues,I am unable to complete KYC document verification.,negative,14.54
906230,126064,2026-02-19 12:16:50,App Performance,The app feels slow and sometimes freezes.,negative,6.71
906231,110630,2026-06-24 14:16:07,Rewards,The rewards experience is confusing.,neutral,11.28
906232,137174,2026-02-28 22:13:44,App Performance,The app feels slow and sometimes freezes.,negative,6.1
906233,101957,2026-02-16 18:55:22,Rewards,The rewards experience is confusing.,neutral,10.97
906234,116672,2026-05-09 20:25:29,App Performance,The app feels slow and sometimes freezes.,negative,3.68
906235,134036,2026-04-11 22:31:52,Payment Failure,My payment failed and I do not know why.,negative,4.12
906236,128417,2026-06-30 23:59:59,Account,I need help with my account.,neutral,4.87
906237,101732,2026-06-18 13:36:46,Account,I need help with my account.,neutral,12.19
906238,125765,2026-03-15 06:20:46,Rewards,The rewards experience is confusing.,neutral,8.43
906239,131641,2026-06-09 08:25:36,Account,I need help with my account.,neutral,0.77
906240,107782,2026-02-09 23:14:39,Account,I need help with my account.,neutral,5.58
906241,119962,2026-04-01 04:14:00,KYC Issues,I am unable to complete KYC document verification.,negative,9.36
906242,132534,2026-03-17 16:54:38,App Performance,The app feels slow and sometimes freezes.,negative,7.07
906243,119194,2026-04-17 02:05:22,App Performance,The app feels slow and sometimes freezes.,negative,15.4
906244,118961,2026-05-17 22:58:33,KYC Issues,I am unable to complete KYC document verification.,negative,12.05
